Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
18619684,The Time Traveler's Wife,Audrey Niffenegger,"Niffenegger, Audrey",,"=""1939126010""","=""9781939126016""",0,4.00,Zola Books,ebook,537,2013,2003,,2020/09/29,to-read,to-read (#64),to-read,,,,0,0
170448,Animal Farm,George Orwell,"Orwell, George","Russell Baker, C.M. Woodhouse","=""0451526341""","=""9780451526342""",0,4.02,Signet Classics,Mass Market Paperback,141,1996,1945,,2020/09/29,to-read,to-read (#63),to-read,,,,0,0
1934,"Little Women (Little Women, #1)",Louisa May Alcott,"Alcott, Louisa May","Regina Barreca, Grzegorz Komerski, Marta Fihel","=""""","=""""",0,4.17,Signet Classics,Mass Market Paperback,449,2004,1868,,2020/09/29,hasta-el-2019,hasta-el-2019 (#11),hasta-el-2019,,,,0,0
320,One Hundred Years of Solitude,Gabriel García Márquez,"Márquez, Gabriel García",Gregory Rabassa,"=""""","=""""",0,4.12,Harper,Mass Market Paperback,417,2003,1967,,2020/09/29,to-read,to-read (#62),to-read,,,,0,0
7624,Lord of the Flies,William Golding,"Golding, William",,"=""0140283331""","=""9780140283334""",0,3.70,Penguin Books ,Paperback,182,1999,1954,,2020/09/29,to-read,to-read (#61),to-read,,,,0,0
33,The Lord of the Rings,J.R.R. Tolkien,"Tolkien, J.R.R.",Alan Lee,"=""0618640150""","=""9780618640157""",0,4.54,Houghton Mifflin Harcourt,Paperback,1216,2005,1959,,2020/09/29,to-read,to-read (#60),to-read,,,,0,0
338798,Ulysses,James Joyce,"Joyce, James","Morris L. Ernst, John M. Woolsey","=""""","=""""",0,3.76,Vintage,Paperback,783,1990,1922,,2020/09/29,to-read,to-read (#59),to-read,,,,0,0
6185,Wuthering Heights,Emily Brontë,"Brontë, Emily","Richard J. Dunn, Charlotte Brontë, John Bugg, Robert Heindel","=""""","=""""",0,3.90,Norton,Paperback,464,2002,1847,,2020/09/29,to-read,to-read (#58),to-read,,,,0,0
656,War and Peace,Leo Tolstoy,"Tolstoy, Leo","Aylmer Maude, Louise Maude","=""0192833987""","=""9780192833983""",0,4.17,Oxford University Press,Paperback,1392,1998,1869,,2020/09/29,to-read,to-read (#57),to-read,,,,0,0
3858,Holy Cow: An Indian Adventure,Sarah Macdonald,"Macdonald, Sarah",,"=""0767915747""","=""9780767915748""",0,3.53,Broadway Books,Paperback,291,2003,2002,,2020/09/29,to-read,to-read (#56),to-read,,,,0,0
17780,In the Heart of the Sea: The Tragedy of the Whaleship Essex,Nathaniel Philbrick,"Philbrick, Nathaniel",,"=""0141001828""","=""9780141001821""",0,4.17,Penguin Books,Paperback,302,2001,2000,,2020/09/29,to-read,to-read (#55),to-read,,,,0,0
1624,West with the Night,Beryl Markham,"Markham, Beryl",,"=""0865471185""","=""9780865471184""",0,4.15,North Point Press,Paperback,294,1983,1942,,2020/09/29,to-read,to-read (#54),to-read,,,,0,0
781787,Out of Africa,Isak Dinesen,"Dinesen, Isak",Karen Blixen,"=""0679600213""","=""9780679600213""",0,3.91,The Modern Library,Hardcover,416,1992,1937,,2020/09/29,to-read,to-read (#53),to-read,,,,0,0
76844,The Songlines,Bruce Chatwin,"Chatwin, Bruce",,"=""0140094296""","=""9780140094299""",0,3.96,Penguin,Paperback,304,1988,1987,,2020/09/29,to-read,to-read (#52),to-read,,,,0,0
63689,The Great Railway Bazaar: By Train Through Asia,Paul Theroux,"Theroux, Paul",,"=""0618658947""","=""9780618658947""",0,3.89,Mariner Books Classics,Paperback,342,2006,1975,,2020/09/29,to-read,to-read (#51),to-read,,,,0,0
28239,Dark Star Safari: Overland from Cairo to Cape Town,Paul Theroux,"Theroux, Paul",,"=""0618446877""","=""9780618446872""",0,3.98,Mariner Books,Paperback,485,2004,2002,,2020/09/29,to-read,to-read (#50),to-read,,,,0,0
28,Notes from a Small Island,Bill Bryson,"Bryson, Bill",,"=""""","=""""",0,3.92,William Morrow Paperbacks,Paperback,324,1997,1995,,2020/09/29,to-read,to-read (#49),to-read,,,,0,0
19501,"Eat, Pray, Love",Elizabeth Gilbert,"Gilbert, Elizabeth",,"=""0143038419""","=""9780143038412""",0,3.64,Riverhead Books,Paperback,368,2007,2006,,2020/09/29,to-read,to-read (#48),to-read,,,,0,0
1845,Into the Wild,Jon Krakauer,"Krakauer, Jon",,"=""0385486804""","=""9780385486804""",0,4.02,Anchor Books,Paperback,207,1997,1996,,2020/09/29,to-read,to-read (#47),to-read,,,,0,0
42640884,Wain: LGBT reimaginings of Scottish folktales,Rachel Plummer,"Plummer, Rachel",Helene Boppert,"=""1910139475""","=""9781910139479""",0,4.27,The Emma Press,Paperback,80,2019,2019,,2020/09/29,to-read,to-read (#46),to-read,,,,0,0
25364635,Queer Brown Voices: Personal Narratives of Latina/o LGBT Activism,Uriel Quesada,"Quesada, Uriel","Letitia Gomez, Salvador Vidal-Ortiz","=""1477307303""","=""9781477307304""",0,4.14,University of Texas Press,Paperback,264,2015,2015,,2020/09/29,to-read,to-read (#45),to-read,,,,0,0
34445291,David Bowie Made Me Gay: 100 Years of LGBT Music,Darryl W. Bullock,"Bullock, Darryl W.",,"=""1468315595""","=""9781468315592""",0,3.58,Abrams Press,Hardcover,368,2017,2017,,2020/09/29,to-read,to-read (#44),to-read,,,,0,0
52892857,The Color Purple,Alice Walker,"Walker, Alice",,"=""0143135694""","=""9780143135692""",0,4.28,Penguin Books,Paperback,287,2019,1982,,2020/09/29,to-read,to-read (#43),to-read,,,,0,0
11395597,Why Be Happy When You Could Be Normal?,Jeanette Winterson,"Winterson, Jeanette",,"=""0307401243""","=""9780307401243""",5,4.01,Knopf Canada,Hardcover,230,2012,2011,2020/09/15,2020/01/24,,,read,I would read another thousand Brooks from Jeanette. Thanks!,,,1,0
57401,Don Quijote de la Mancha,Miguel de Cervantes Saavedra,"Saavedra, Miguel de Cervantes",Real Academia Española,"=""8420467286""","=""9788420467283""",5,3.91,Alfaguara,Hardcover,1249,2004,1615,,2020/09/15,,,read,Lo amé!,,,1,0
7501962,"Bonhoeffer: Pastor, Martyr, Prophet, Spy",Eric Metaxas,"Metaxas, Eric",Timothy J. Keller,"=""1595551387""","=""9781595551382""",0,4.21,Thomas Nelson,Hardcover,608,2010,2010,,2020/08/31,to-read,to-read (#42),to-read,,,,0,0
43609753,Queer Intentions: A (Personal) Journey Through LGBTQ+ Culture,Amelia Abraham,"Abraham, Amelia",,"=""1509866159""","=""9781509866151""",0,4.04,Picador,Kindle Edition,336,2019,2019,,2020/08/31,to-read,to-read (#41),to-read,,,,0,0
20877035,Bring Up Genius!,László Polgár,"Polgár, László",,"=""""","=""""",0,4.05,,Unknown Binding,,1989,1989,,2020/08/28,to-read,to-read (#40),to-read,,,,0,0
6767519,Tell It to the Bees,Fiona Shaw,"Shaw, Fiona",,"=""0955647665""","=""9780955647666""",0,4.09,2009,Paperback,354,2009,2009,,2020/08/16,to-read,to-read (#39),to-read,,,,0,0
9646753,La signora delle camelie,Alexandre Dumas fils,"fils, Alexandre Dumas",Francesco Pastonchi,"=""""","=""""",0,4.05,Mondadori,Paperback,228,1988,1848,,2020/02/21,hasta-el-2019,hasta-el-2019 (#2),hasta-el-2019,,,,0,0
25136564,El factor sobrenatural,Edgar Cantero,"Cantero, Edgar",,"=""8445002597""","=""9788445002599""",4,3.63,Minotauro,Hardcover,352,2015,2014,2020/08/05,2020/06/06,,,read,Raro pero interesante,,,1,0
26048551,Fundamentals of Deep Learning: Designing Next-Generation Artificial Intelligence Algorithms,Nikhil Buduma,"Buduma, Nikhil",,"=""1491925612""","=""9781491925614""",0,3.86,O'Reilly,Kindle Edition,296,2015,2015,,2020/07/08,programming_mind,programming_mind (#20),programming_mind,,,,0,0
35683141,The Turing Test (Tales of Adversego #4),Andrew Updegrove,"Updegrove, Andrew",,"=""0996491988""","=""9780996491983""",0,4.26,Starboard Rock Press,Kindle Edition,268,2017,,,2020/07/08,programming_mind,programming_mind (#19),programming_mind,,,,0,0
2054765,PROLOG: Programming for Artificial Intelligence,Ivan Bratko,"Bratko, Ivan",,"=""0201403757""","=""9780201403756""",0,3.81,Pearson,Paperback,678,2000,1986,,2020/07/08,programming_mind,programming_mind (#18),programming_mind,,,,0,0
39283582,"New Thinking: From Einstein to Artificial Intelligence, the Science and Technology that Transformed Our World",Dagogo Altraide,"Altraide, Dagogo",,"=""163353751X""","=""9781633537514""",0,4.18,Mango Media,Kindle Edition,393,2019,2019,,2020/07/08,programming_mind,programming_mind (#17),programming_mind,,,,0,0
150734,"COPELAND:ESSENTIAL TURING PAPER: Seminal Writings in Computing, Logic, Philosophy, Artificial Intelligence, and Artificial Life plus The Secrets of Enigma",Alan M. Turing,"Turing, Alan M.",B. Jack Copeland,"=""0198250800""","=""9780198250807""",0,4.25,Oxford University Press,Paperback,621,2004,2004,,2020/07/08,programming_mind,programming_mind (#16),programming_mind,,,,0,0
30763733,Thinking Machines: The Quest for Artificial Intelligence--and Where It's Taking Us Next,Luke Dormehl,"Dormehl, Luke",,"=""0143130587""","=""9780143130581""",0,3.57,Tarcher,Paperback,288,2017,2016,,2020/07/08,programming_mind,programming_mind (#15),programming_mind,,,,0,0
26254196,Surviving AI: The promise and peril of artificial intelligence,Calum Chace,"Chace, Calum",,"=""0993211631""","=""9780993211638""",0,3.88,Three Cs,Kindle Edition,261,2015,2015,,2020/07/08,programming_mind,programming_mind (#14),programming_mind,,,,0,0
43999120,Rebooting AI: Building Artificial Intelligence We Can Trust,Gary F. Marcus,"Marcus, Gary F.",Ernest Davis,"=""1524748250""","=""9781524748258""",0,3.77,Pantheon,Hardcover,288,2019,2019,,2020/07/08,programming_mind,programming_mind (#13),programming_mind,,,,0,0
44286534,You Look Like a Thing and I Love You: How Artificial Intelligence Works and Why It's Making the World a Weirder Place,Janelle Shane,"Shane, Janelle",,"=""0316525243""","=""9780316525244""",0,4.12,Voracious,Hardcover,272,2019,2019,,2020/07/08,programming_mind,programming_mind (#12),programming_mind,,,,0,0
17286699,Our Final Invention: Artificial Intelligence and the End of the Human Era,James Barrat,"Barrat, James",,"=""0312622376""","=""9780312622374""",0,3.72,Thomas Dunne Books/St Martin's Press (NY),Hardcover,322,2013,2013,,2020/07/08,programming_mind,programming_mind (#11),programming_mind,,,,0,0
42610063,"Deep Learning With Python: A Fundamentals Guide To Understanding Machine Learning and Artificial Intelligence With Scikit-Learn, TensorFlow, and Keras",Sebastian Dark,"Dark, Sebastian",,"=""""","=""""",0,3.67,,Kindle Edition,,2018,,,2020/07/08,programming_mind,programming_mind (#10),programming_mind,,,,0,0
37843167,Interpretable Machine Learning,Christoph Molnar,"Molnar, Christoph",,"=""""","=""""",0,4.17,,Unknown Binding,,2017,,,2020/07/08,programming_mind,programming_mind (#9),programming_mind,,,,0,0
43907405,Competing in the Age of AI: Strategy and Leadership When Algorithms and Networks Run the World,Marco Iansiti,"Iansiti, Marco",Karim R. Lakhani,"=""1633697630""","=""9781633697638""",0,3.83,Harvard Business Review Press,Kindle Edition,280,2020,2020,,2020/07/08,programming_mind,programming_mind (#6),programming_mind,,,,0,0
52433561,"The AI Book: The Artificial Intelligence Handbook for Investors, Entrepreneurs and Fintech Visionaries",Susanne Chishti,"Chishti, Susanne",,"=""1119551900""","=""9781119551904""",0,3.53,Wiley,Paperback,304,2020,,,2020/07/08,programming_mind,programming_mind (#5),programming_mind,,,,0,0
49128526,T-Minus AI: Humanity's Countdown to Artificial Intelligence and the New Pursuit of Global Power,Michael Kanaan,"Kanaan, Michael",,"=""1948836947""","=""9781948836944""",0,3.75,BenBella Books,Hardcover,304,2020,,,2020/07/08,programming_mind,programming_mind (#8),programming_mind,,,,0,0
53296495,Python Image Processing Cookbook: Over 60 recipes to help you perform complex image processing and computer vision tasks with ease,Sandipan Dey,"Dey, Sandipan",,"=""""","=""""",0,4.00,,ebook,,2020,,,2020/07/08,programming_mind,programming_mind (#7),programming_mind,,,,0,0
37773354,"Deep Reinforcement Learning Hands-On: Apply modern RL methods, with deep Q-networks, value iteration, policy gradients, TRPO, AlphaGo Zero and more",Maxim Lapan,"Lapan, Maxim",,"=""1788839307""","=""9781788839303""",0,4.12,Packt Publishing,Kindle Edition,548,2018,,,2020/07/08,programming_mind,programming_mind (#3),programming_mind,,,,0,0
50990563,Data Science Job: How to become a Data Scientist,Przemek Chojecki,"Chojecki, Przemek",,"=""""","=""""",0,3.31,,Kindle Edition,91,2020,,,2020/07/08,programming_mind,programming_mind (#2),programming_mind,,,,0,0
51075230,"Artificial Intelligence with Python: Your complete guide to building intelligent apps using Python 3.x, 2nd Edition",Alberto Artasanchez,"Artasanchez, Alberto",Prateek Joshi,"=""1839216077""","=""9781839216077""",0,3.00,Packt Publishing,Kindle Edition,620,2020,,,2020/07/08,programming_mind,programming_mind (#4),programming_mind,,,,0,0
49855953,Think for Yourself: Restoring Common Sense in an Age of Experts and Artificial Intelligence,Vikram Mansharamani,"Mansharamani, Vikram",,"=""1633699226""","=""9781633699229""",0,3.84,Harvard Business Review Press,Kindle Edition,289,2020,,,2020/07/08,programming_mind,programming_mind (#1),programming_mind,,,,0,0
42123790,Frankissstein: A Love Story,Jeanette Winterson,"Winterson, Jeanette",,"=""1473563259""","=""9781473563254""",5,3.53,Vintage Digital,ebook,344,2019,2019,2020/06/30,2020/01/24,,,read,Like her books so much. Thanks,,,1,0
296662,Lies My Teacher Told Me: Everything Your American History Textbook Got Wrong,James W. Loewen,"Loewen, James W.",,"=""0684818868""","=""9780684818863""",0,3.97,"Touchstone Books/Simon & Schuster, Inc.",Paperback,383,1996,1995,,2020/06/05,to-read,to-read (#38),to-read,,,,0,0
13519707,El lector de Julio Verne  (Episodios de una guerra interminable #2),Almudena Grandes,"Grandes, Almudena",,"=""8483833883""","=""9788483833889""",0,4.38,Tusquets,Hardcover,417,2012,2012,,2020/03/11,no-puedo,no-puedo (#3),no-puedo,,,,0,0
9672218,Le intermittenze della morte,José Saramago,"Saramago, José",Rita Desti,"=""8806184873""","=""9788806184872""",5,4.01,Einaudi,Paperback,205,2006,2005,2020/06/05,2020/04/27,,,read,Amazing! Thank you Saramago thank you,,,1,0
1351086,I pilastri della terra,Ken Follett,"Follett, Ken",Roberta Rambelli,"=""8804413476""","=""9788804413479""",0,4.35,Arnoldo Mondadori,Paperback,1030,1996,1989,,2020/03/23,no-puedo,no-puedo (#2),no-puedo,,,,0,0
38880636,"Harry Potter e la Pietra Filosofale (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.","Marina Astrologo, Stefano Bartezzaghi","=""8893814501""","=""9788893814508""",0,4.47,Salani ,Hardcover,300,2018,1997,,2020/02/21,hasta-el-2019,hasta-el-2019 (#6),hasta-el-2019,,,,0,0
50720803,Il Conte di Montecristo,Alexandre Dumas,"Dumas, Alexandre",Vincenzo Latronico,"=""8830100196""","=""9788830100190""",0,4.32,I Classici Bompiani,Hardcover,1304,2019,1844,,2020/02/21,hasta-el-2019,hasta-el-2019 (#1),hasta-el-2019,,,,0,0
49209727,Harry Potter e l'Ordine della Fenice,J.K. Rowling,"Rowling, J.K.","Beatrice Masini, Valentina Daniele, Angela Ragusa","=""8893817063""","=""9788893817066""",0,4.50,Salani,Hardcover,850,2018,2003,,2020/02/21,hasta-el-2019,hasta-el-2019 (#9),hasta-el-2019,,,,0,0
43691931,L'uomo delle castagne,Søren Sveistrup,"Sveistrup, Søren",,"=""8858695631""","=""9788858695630""",0,4.21,Rizzoli,Kindle Edition,560,2019,2019,,2020/03/11,no-puedo,no-puedo (#1),no-puedo,,,,0,0
2578435,L'amore ai tempi del colera,Gabriel García Márquez,"Márquez, Gabriel García",Angelo Morino,"=""8804543159""","=""9788804543152""",5,3.94,Mondadori,Paperback,376,2005,1985,2020/03/11,2020/01/24,,,read,Lo recomiendo!,,,1,0
46001417,Harry Potter e i doni della morte,J.K. Rowling,"Rowling, J.K.",Beatrice Masini,"=""889381708X""","=""9788893817080""",0,4.62,Salani,Hardcover,656,2018,2007,,2020/02/21,hasta-el-2019,hasta-el-2019 (#10),hasta-el-2019,,,,0,0
43508,"Harry Potter e il Calice di Fuoco (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.","Beatrice Masini, Serena Riglietti","=""888451049X""","=""9788884510495""",0,4.57,Salani,Hardcover,627,2001,2000,,2020/02/21,hasta-el-2019,hasta-el-2019 (#8),hasta-el-2019,,,,0,0
1410666,"Harry Potter e la camera dei segreti (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.","Serena Daniele, Marina Astrologo, Serena Riglietti","=""8877827033""","=""9788877827036""",0,4.43,Salani,Hardcover,307,1999,1998,,2020/02/21,hasta-el-2019,hasta-el-2019 (#7),hasta-el-2019,,,,0,0
3073459,L'ombra del vento,Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",Lia Sezzi,"=""8804561300""","=""9788804561309""",0,4.31,Mondadori,Paperback,439,2006,2001,,2020/02/21,hasta-el-2019,hasta-el-2019 (#5),hasta-el-2019,,,,0,0
17245,Dracula,Bram Stoker,"Stoker, Bram","Rubén Toledo, Nina Auerbach, David J. Skal","=""0393970124""","=""9780393970128""",0,4.02,Norton,Paperback,488,1986,1897,,2020/02/21,hasta-el-2019,hasta-el-2019 (#4),hasta-el-2019,,,,0,0
49674113,"The Last Conversation (Forward Collection, #5)",Paul Tremblay,"Tremblay, Paul",,"=""1542005310""","=""9781542005319""",0,3.76,Amazon Original Stories,Kindle Edition,56,2019,2019,,2020/02/21,to-read,to-read (#37),to-read,,,,0,0
15055,Oranges Are Not the Only Fruit,Jeanette Winterson,"Winterson, Jeanette",,"=""""","=""""",5,3.73,Grove Press,Paperback,176,1997,1985,2020/02/19,2020/01/24,,,read,Te estropea el corazon! Lo amé,,,1,0
165395,Rubyfruit Jungle,Rita Mae Brown,"Brown, Rita Mae",,"=""0553146963""","=""9780553146967""",0,3.91,Bantam Books,Mass Market Paperback,246,1980,1973,,2020/01/24,to-read,to-read (#19),to-read,,,,0,0
15050,Sexing the Cherry,Jeanette Winterson,"Winterson, Jeanette",,"=""0802135781""","=""9780802135780""",0,3.84,Grove Press,Paperback,167,1998,1989,,2020/01/24,to-read,to-read (#21),to-read,,,,0,0
15052,Lighthousekeeping,Jeanette Winterson,"Winterson, Jeanette",,"=""0156032899""","=""9780156032896""",0,3.87,Mariner Books,Paperback,232,2006,1997,,2020/01/24,to-read,to-read (#22),to-read,,,,0,0
24727420,The Gap of Time,Jeanette Winterson,"Winterson, Jeanette",,"=""0804141355""","=""9780804141352""",0,3.68,Hogarth,Hardcover,273,2015,2015,,2020/01/24,to-read,to-read (#23),to-read,,,,0,0
883195,The Stone Gods,Jeanette Winterson,"Winterson, Jeanette",,"=""0241143950""","=""9780241143957""",0,3.68,"Harcourt, Inc.",Hardcover,209,2007,2007,,2020/01/24,to-read,to-read (#25),to-read,,,,0,0
13136119,The Daylight Gate,Jeanette Winterson,"Winterson, Jeanette",,"=""0099561859""","=""9780099561859""",0,3.41,Hammer,Hardcover,194,2012,2012,,2020/01/24,to-read,to-read (#26),to-read,,,,0,0
15056,Gut Symmetries,Jeanette Winterson,"Winterson, Jeanette",,"=""0517286939""","=""9780517286937""",0,3.80,Random House Value Publishing,Hardcover,219,1998,1997,,2020/01/24,to-read,to-read (#27),to-read,,,,0,0
50653,The PowerBook,Jeanette Winterson,"Winterson, Jeanette",,"=""0099285436""","=""9780099285434""",0,3.68,Vintage Books,Paperback,244,2001,2001,,2020/01/24,to-read,to-read (#28),to-read,,,,0,0
15045,Tanglewreck,Jeanette Winterson,"Winterson, Jeanette",,"=""1582349193""","=""9781582349190""",0,3.49,Bloomsbury Children's Books,Hardcover,415,2006,2006,,2020/01/24,to-read,to-read (#29),to-read,,,,0,0
324271,Boating for Beginners,Jeanette Winterson,"Winterson, Jeanette",,"=""0749391510""","=""9780749391515""",0,3.58,Minerva,Paperback,160,1990,1985,,2020/01/24,to-read,to-read (#30),to-read,,,,0,0
42349658,Courage Calls to Courage Everywhere,Jeanette Winterson,"Winterson, Jeanette",,"=""1786896214""","=""9781786896216""",0,4.22,Canongate,Hardcover,80,2018,2018,,2020/01/24,to-read,to-read (#32),to-read,,,,0,0
34211879,Love,Jeanette Winterson,"Winterson, Jeanette",,"=""1784872725""","=""9781784872724""",0,3.88,Vintage Classics,Mass Market Paperback,113,2017,2017,,2020/01/24,to-read,to-read (#31),to-read,,,,0,0
32284285,Las 500 dudas más frecuentes del inglés,British Council,"Council, British","Daniel Brint, Mick Green, Kay Welsh, Juan Fernández Diaz, R. Paula Sánchez Carrero, Nacho Iribarnegaray","=""8467048417""","=""9788467048414""",0,4.36,Espasa,Paperback,712,2016,,,2020/02/21,to-read,to-read (#36),to-read,,,,0,0
21462925,Vloggers now! 3,Bouman,"Bouman, Bouman","Various, Nacho Iribarnegaray, Abbey C., Ismael Álvarez, Carolina Iglesias, Daniel  Valero","=""8494060783""","=""9788494060786""",0,3.45,Underbrain Books,Paperback,200,2014,2014,,2020/02/21,to-read,to-read (#35),to-read,,,,0,0
33541172,Para el maestro: historias en honor de Terry Pratchett,Álvaro Loman,"Loman, Álvaro","Abel Amutxategi, Ángel L. Marín, Caryanna Reuven, Dani Guzman, Diego María Heras, Gonzalo Zalaya Bueno, Jordi Balcells, Jorge  Sosa Almeida, Nacho Iribarnegaray, Pablo Bueno, Patricia Losa, Pilar Ramírez Tello, Roberto Alhambra, Roberto Blasco, Sofía Rhei, Steve Redwood, Tomás Sendarrubias, Pablo Martínez-Lage, Cristina Macía, M. Alfonso García, Gonzalo Zalaya","=""8494468286""","=""9788494468285""",0,3.73,HT Publishers,Paperback,216,2016,,,2020/02/21,to-read,to-read (#34),to-read,,,,0,0
29250257,Mind the Gap: Trucos para no caer en las trampas del inglés,Nacho Iribarnegaray,"Iribarnegaray, Nacho",,"=""8467046813""","=""9788467046816""",0,4.39,Espasa Calpe,Paperback,224,2016,,,2020/02/21,to-read,to-read (#33),to-read,,,,0,0
